depth,k,live_bits,m,block_start,residue,holes,extra_defect,hole_positions,extra_positions,dim_final,dim_relaxed,raw_tree_cancellation_zeros,active_tree_cancellation_zeros,active_cancelled_positions,imposed_rank,projective_excess,required_rank,gap
6,64,5,32,32,28,0,2,,15:34,1,3,12,2,2:47,2,0,1,1
6,64,5,32,32,28,0,2,,18:61,1,2,10,1,50,1,0,0,1
6,64,5,32,32,28,0,2,,21:27,1,3,10,2,53:59,2,0,1,1
6,64,5,32,32,28,0,2,,23:40,1,3,10,2,8:55,2,0,1,1
6,64,5,32,32,28,0,2,,25:42,1,3,10,2,10:57,2,0,1,1
6,64,5,32,32,28,0,2,,33:44,1,2,10,1,1,1,0,0,1
6,64,5,32,32,28,0,2,,46:50,1,3,10,2,14:18,2,0,1,1
6,64,5,32,32,28,1,2,28,2:34:62,1,1,14,0,,0,0,0,0
6,64,5,32,32,28,1,2,28,7:39:51,1,2,14,1,19,1,0,0,1
6,64,5,32,32,28,1,2,28,18:36:50,1,2,14,1,4,1,0,0,1
6,64,5,32,32,29,0,0,,,1,1,0,0,,0,0,0,0
6,64,5,32,32,29,0,1,,2,1,2,6,1,34,1,0,0,1
6,64,5,32,32,29,0,1,,7,1,2,6,1,39,1,0,0,1
6,64,5,32,32,29,0,1,,10,1,2,6,1,42,1,0,0,1
6,64,5,32,32,29,0,1,,15,1,2,4,1,47,1,0,0,1
6,64,5,32,32,29,0,1,,16,1,2,6,1,48,1,0,0,1
6,64,5,32,32,29,0,1,,20,1,2,4,1,52,1,0,0,1
6,64,5,32,32,29,0,1,,30,1,2,4,1,62,1,0,0,1
6,64,5,32,32,29,0,1,,34,1,2,6,1,2,1,0,0,1
6,64,5,32,32,29,0,1,,40,1,2,6,1,8,1,0,0,1
6,64,5,32,32,29,0,1,,41,1,2,4,1,9,1,0,0,1
6,64,5,32,32,29,0,1,,56,1,2,4,1,24,1,0,0,1
6,64,5,32,32,29,0,1,,59,1,2,4,1,27,1,0,0,1
6,64,5,32,32,29,0,2,,4:12,1,3,8,2,36:44,2,0,1,1
6,64,5,32,32,29,0,2,,4:19,1,3,12,2,36:51,2,0,1,1
6,64,5,32,32,29,0,2,,5:14,1,3,10,2,37:46,2,0,1,1
6,64,5,32,32,29,0,2,,6:25,1,2,10,1,38,1,0,0,1
6,64,5,32,32,29,0,2,,6:34,1,3,10,2,2:38,2,0,1,1
6,64,5,32,32,29,0,2,,8:14,1,3,10,2,40:46,2,0,1,1
6,64,5,32,32,29,0,2,,14:34,1,3,12,2,2:46,2,0,1,1
6,64,5,32,32,29,0,2,,16:62,1,3,10,2,30:48,2,0,1,1
6,64,5,32,32,29,0,2,,19:33,1,3,12,2,1:51,2,0,1,1
6,64,5,32,32,29,0,2,,27:49,1,3,8,2,17:59,2,0,1,1
6,64,5,32,32,29,0,2,,40:49,1,3,10,2,8:17,2,0,1,1
6,64,5,32,32,29,0,2,,55:62,1,3,7,2,23:30,2,0,1,1
6,64,5,32,32,29,1,2,29,9:13:41,1,1,9,0,,0,0,0,0
6,64,5,32,32,30,0,0,,,1,1,0,0,,0,0,0,0
6,64,5,32,32,30,0,1,,0,1,2,6,1,32,1,0,0,1
6,64,5,32,32,30,0,1,,3,1,2,6,1,35,1,0,0,1
6,64,5,32,32,30,0,1,,20,1,2,4,1,52,1,0,0,1
6,64,5,32,32,30,0,1,,27,1,2,4,1,59,1,0,0,1
6,64,5,32,32,30,0,1,,28,1,1,4,0,,0,0,0,0
6,64,5,32,32,30,0,1,,32,1,2,6,1,0,1,0,0,1
6,64,5,32,32,30,0,1,,33,1,2,6,1,1,1,0,0,1
6,64,5,32,32,30,0,1,,34,1,2,6,1,2,1,0,0,1
6,64,5,32,32,30,0,1,,36,1,2,6,1,4,1,0,0,1
6,64,5,32,32,30,0,1,,39,1,2,6,1,7,1,0,0,1
6,64,5,32,32,30,0,1,,60,1,1,4,0,,0,0,0,0
6,64,5,32,32,30,0,1,,61,1,2,4,1,29,1,0,0,1
6,64,5,32,32,30,0,2,,0:46,1,2,10,1,32,1,0,0,1
6,64,5,32,32,30,0,2,,3:63,1,2,10,1,35,1,0,0,1
6,64,5,32,32,30,0,2,,4:16,1,3,10,2,36:48,2,0,1,1
6,64,5,32,32,30,0,2,,5:50,1,3,10,2,18:37,2,0,1,1
6,64,5,32,32,30,0,2,,9:63,1,2,10,1,41,1,0,0,1
6,64,5,32,32,30,0,2,,11:32,1,3,12,2,0:43,2,0,1,1
6,64,5,32,32,30,0,2,,11:37,1,3,12,2,5:43,2,0,1,1
6,64,5,32,32,30,0,2,,12:26,1,2,8,1,44,1,0,0,1
6,64,5,32,32,30,0,2,,14:34,1,2,10,1,2,1,0,0,1
6,64,5,32,32,30,0,2,,19:25,1,3,10,2,51:57,2,0,1,1
6,64,5,32,32,30,0,2,,19:59,1,3,8,2,27:51,2,0,1,1
6,64,5,32,32,30,0,2,,48:54,1,2,8,1,16,1,0,0,1
6,64,5,32,32,30,1,1,30,14:46,1,1,8,0,,0,0,0,0
6,64,5,32,32,30,1,2,30,17:23:49,1,2,12,1,55,1,0,0,1
6,64,5,32,32,31,0,0,,,1,1,0,0,,0,0,0,0
6,64,5,32,32,31,0,1,,7,1,2,4,1,39,1,0,0,1
6,64,5,32,32,31,0,1,,8,1,2,6,1,40,1,0,0,1
6,64,5,32,32,31,0,1,,12,1,2,6,1,44,1,0,0,1
6,64,5,32,32,31,0,1,,15,1,1,4,0,,0,0,0,0
6,64,5,32,32,31,0,1,,18,1,2,6,1,50,1,0,0,1
6,64,5,32,32,31,0,1,,24,1,2,6,1,56,1,0,0,1
6,64,5,32,32,31,0,1,,28,1,2,4,1,60,1,0,0,1
6,64,5,32,32,31,0,1,,30,1,1,4,0,,0,0,0,0
6,64,5,32,32,31,0,1,,32,1,2,6,1,0,1,0,0,1
6,64,5,32,32,31,0,1,,35,1,2,6,1,3,1,0,0,1
6,64,5,32,32,31,0,1,,37,1,2,6,1,5,1,0,0,1
6,64,5,32,32,31,0,1,,43,1,2,4,1,11,1,0,0,1
6,64,5,32,32,31,0,2,,0:59,1,2,10,1,32,1,0,0,1
6,64,5,32,32,31,0,2,,5:61,1,2,10,1,37,1,0,0,1
6,64,5,32,32,31,0,2,,9:34,1,3,12,2,2:41,2,0,1,1
6,64,5,32,32,31,0,2,,12:32,1,3,12,2,0:44,2,0,1,1
6,64,5,32,32,31,0,2,,16:21,1,3,8,2,48:53,2,0,1,1
6,64,5,32,32,31,0,2,,22:33,1,3,10,2,1:54,2,0,1,1
6,64,5,32,32,31,0,2,,28:56,1,3,8,2,24:60,2,0,1,1
6,64,5,32,32,31,0,2,,30:45,1,2,8,1,13,1,0,0,1
6,64,5,32,32,31,0,2,,36:62,1,2,10,1,4,1,0,0,1
6,64,5,32,32,31,0,2,,40:58,1,3,8,2,8:26,2,0,1,1
6,64,5,32,32,31,0,2,,44:46,1,3,8,2,12:14,2,0,1,1
6,64,5,32,32,31,0,2,,48:56,1,3,10,2,16:24,2,0,1,1
6,64,5,32,32,31,1,1,31,7:39,1,1,6,0,,0,0,0,0
6,64,5,32,32,31,1,2,63,3:35:39,1,2,11,1,7,1,0,0,1
